match_id,date,year_month,map,w1,w2,w3,w4,l1,l2,l3,l4,w1_or,w2_or,w3_or,w4_or,w1_nr,w2_nr,w3_nr,w4_nr,l1_or,l2_or,l3_or,l4_or,l1_nr,l2_nr,l3_nr,l4_nr,map_only
970610,2024-06-21,2024-06,Michi,thelivi,aravind2705,Gajini,guerrillawarfare2,Thiru,centurion12,typo,sundar7238,1692,1666,1089,1033,1706,1680,1103,1047,1921,1485,1141,953,1907,1471,1127,939,Michi
970594,2024-06-21,2024-06,Arabia,centurion12,lotterymartin,Gajini,sundar7238,Thiru,typo,guerrillawarfare2,thundubeedi,1470,1377,1074,938,1485,1395,1089,953,1936,1156,1048,769,1921,1141,1033,754,Arabia
967511,2024-06-16,2024-06,Amazon Tunnel,aadvanced,thelivi,arunaoe,,mikecbe,bcappu,f33d3r.raj,,1758,1675,1245,0,1775,1692,1262,0,1622,1561,1533,0,1605,1544,1516,0,Amazon Tunnel
967487,2024-06-16,2024-06,Arena,thelivi,mikecbe,f33d3r.raj,xpm0083,aadvanced,bcappu,lotterymartin,arunaoe,1662,1609,1520,1220,1675,1622,1533,1233,1771,1574,1393,1258,1758,1561,1377,1245,Arena
967468,2024-06-16,2024-06,Nomad,aadvanced,xpm0083,reubenthomas05,,mikecbe,f33d3r.raj,sundar7238,,1755,1204,1100,0,1771,1220,1192,0,1625,1536,954,0,1609,1520,938,0,Nomad
967401,2024-06-16,2024-06,Land Nomad,aadvanced,f33d3r.raj,ninjavarier,,mikecbe,centurion12,Gajini,,1739,1520,952,0,1755,1536,968,0,1641,1486,1090,0,1625,1470,1074,0,Land Nomad
967384,2024-06-16,2024-06,Black Forest,aadvanced,mikecbe,Gajini,ninjavarier,f33d3r.raj,centurion12,feedertony,sundar7238,1726,1628,1077,939,1739,1641,1090,952,1533,1499,1339,967,1520,1486,1326,954,Black Forest
967355,2024-06-16,2024-06,Michi,mikecbe,rcbfan009,lotterymartin,feedertony,aadvanced,f33d3r.raj,centurion12,Gajini,1616,1588,1377,1327,1628,1622,1393,1339,1738,1545,1511,1089,1726,1533,1499,1077,Michi
967310,2024-06-16,2024-06,Arabia,rcbfan009,f33d3r.raj,lotterymartin,stylishsteam,mikecbe,centurion12,feedertony,sundar7238,1547,1531,1359,1011,1588,1545,1377,1025,1630,1525,1341,981,1616,1511,1327,967,Arabia
967297,2024-06-16,2024-06,Amazon Tunnel,centurion12,feedertony,Gajini,sundar7238,lotterymartin,vijay1989,xpm0083,guerrillawarfare2,1512,1328,1076,968,1525,1341,1089,981,1378,1223,1217,1061,1359,1210,1204,1048,Amazon Tunnel
967282,2024-06-16,2024-06,Arena,centurion12,feedertony,vijay1989,sundar7238,rcbfan009,xpm0083,Gajini,guerrillawarfare2,1499,1315,1210,955,1512,1328,1223,968,1590,1230,1089,1074,1547,1217,1076,1061,Arena
967270,2024-06-16,2024-06,Nomad,aadvanced,xpm0083,Gajini,sundar7238,centurion12,feedertony,guerrillawarfare2,stylishsteam,1724,1216,1075,941,1738,1230,1089,955,1513,1329,1088,1025,1499,1315,1074,1011,Nomad
967214,2024-06-16,2024-06,Land Nomad,aadvanced,rcbfan009,lotterymartin,xpm0083,mikecbe,bcappu,centurion12,Gajini,1710,1540,1358,1202,1724,1590,1378,1216,1644,1588,1527,1089,1630,1574,1513,1075,Land Nomad
967192,2024-06-16,2024-06,Black Forest,aadvanced,centurion12,feedertony,Gajini,mikecbe,rcbfan009,lotterymartin,sundar7238,1698,1515,1317,1077,1710,1527,1329,1089,1656,1587,1376,953,1644,1540,1358,941,Black Forest
966913,2024-06-15,2024-06,Michi,rcbfan009,centurion12,vijay1989,guerrillawarfare2,mikecbe,arunaoe,xpm0083,Gajini,1539,1504,1199,1077,1587,1515,1210,1088,1667,1269,1213,1088,1656,1258,1202,1077,Michi
966897,2024-06-15,2024-06,Arabia,aadvanced,centurion12,guerrillawarfare2,sundar7238,rcbfan009,arunaoe,vijay1989,Gajini,1685,1491,1064,940,1698,1504,1077,953,1606,1282,1212,1101,1539,1269,1199,1088,Arabia
966881,2024-06-15,2024-06,Amazon Tunnel,aadvanced,arunaoe,Gajini,guerrillawarfare2,rcbfan009,centurion12,sundar7238,ninjavarier,1673,1270,1089,1052,1685,1282,1101,1064,1681,1503,952,951,1606,1491,940,939,Amazon Tunnel
966858,2024-06-15,2024-06,Arena,aadvanced,centurion12,Gajini,,arunaoe,guerrillawarfare2,sundar7238,ninjavarier,1655,1485,1071,0,1673,1503,1089,0,1288,1070,970,0,1270,1052,952,0,Arena
966725,2024-06-15,2024-06,Nomad,aadvanced,f33d3r.raj,sundar7238,thundubeedi,centurion12,vijay1989,Gajini,guerrillawarfare2,1641,1517,956,755,1655,1531,970,769,1499,1226,1085,1084,1485,1212,1071,1070,Nomad
966691,2024-06-15,2024-06,Land Nomad,aadvanced,vijay1989,Gajini,guerrillawarfare2,f33d3r.raj,centurion12,stylishsteam,sundar7238,1624,1209,1068,1067,1641,1226,1085,1084,1534,1516,1042,973,1517,1499,1025,956,Land Nomad
966660,2024-06-15,2024-06,Black Forest,f33d3r.raj,centurion12,stylishsteam,thundubeedi,aadvanced,Gajini,guerrillawarfare2,ninjavarier,1521,1503,1029,742,1534,1516,1042,755,1637,1081,1080,982,1624,1068,1067,969,Black Forest
966167,2024-06-14,2024-06,Michi,mikecbe,aadvanced,ninjavarier,sundar7238,thelivi,vijay1989,guerrillawarfare2,stylishsteam,1659,1629,974,965,1667,1637,982,973,1670,1217,1088,1037,1662,1209,1080,1029,Michi
966140,2024-06-14,2024-06,Arabia,thelivi,guerrillawarfare2,Gajini,stylishsteam,aadvanced,vijay1989,ninjavarier,sundar7238,1656,1074,1067,1023,1670,1088,1081,1037,1644,1231,988,979,1629,1217,974,965,Arabia
963330,2024-06-09,2024-06,Amazon Tunnel,mikecbe,lotterymartin,vijay1989,typo,aadvanced,f33d3r.raj,guerrillawarfare2,Gajini,1646,1355,1218,1143,1659,1376,1231,1156,1658,1534,1087,1080,1644,1521,1074,1067,Amazon Tunnel
963289,2024-06-09,2024-06,Arena,f33d3r.raj,arunaoe,vijay1989,xpm0083,aadvanced,lotterymartin,typo,ninjavarier,1520,1274,1204,1199,1534,1288,1218,1213,1673,1378,1157,1002,1658,1355,1143,988,Arena
963241,2024-06-09,2024-06,Nomad,aadvanced,f33d3r.raj,sundar7238,,thelivi,typo,Gajini,,1664,1512,971,0,1673,1520,979,0,1664,1165,1088,0,1656,1157,1080,0,Nomad
963201,2024-06-09,2024-06,Land Nomad,thelivi,aadvanced,vijay1989,Gajini,mikecbe,f33d3r.raj,feedertony,ninjavarier,1651,1650,1191,1075,1664,1664,1204,1088,1659,1525,1330,1015,1646,1512,1317,1002,Land Nomad
963164,2024-06-09,2024-06,Black Forest,f33d3r.raj,feedertony,vijay1989,ninjavarier,mikecbe,aadvanced,sundar7238,thundubeedi,1509,1314,1175,999,1525,1330,1191,1015,1675,1669,987,758,1659,1650,971,742,Black Forest
963156,2024-06-09,2024-06,Michi,aadvanced,f33d3r.raj,vijay1989,thundubeedi,thelivi,feedertony,stylishsteam,sundar7238,1654,1496,1162,745,1669,1509,1175,758,1664,1327,1036,1000,1651,1314,1023,987,Michi
963138,2024-06-09,2024-06,Arabia,aravind2705,aadvanced,vijay1989,sundar7238,centurion12,f33d3r.raj,feedertony,Gajini,1651,1635,1147,985,1666,1654,1162,1000,1518,1511,1342,1090,1503,1496,1327,1075,Arabia
963108,2024-06-09,2024-06,Amazon Tunnel,mikecbe,feedertony,ninjavarier,sundar7238,centurion12,typo,vijay1989,stylishsteam,1662,1329,986,972,1675,1342,999,985,1531,1178,1160,1049,1518,1165,1147,1036,Amazon Tunnel
963087,2024-06-09,2024-06,Arena,aadvanced,bcappu,ninjavarier,sundar7238,mikecbe,typo,vijay1989,stylishsteam,1618,1575,973,959,1635,1588,986,972,1675,1191,1173,1062,1662,1178,1160,1049,Arena
963039,2024-06-09,2024-06,Nomad,mikecbe,thelivi,guerrillawarfare2,sundar7238,aadvanced,feedertony,typo,vijay1989,1660,1649,1072,944,1675,1664,1087,959,1639,1344,1206,1188,1618,1329,1191,1173,Nomad
963020,2024-06-09,2024-06,Land Nomad,thelivi,lotterymartin,feedertony,vijay1989,aravind2705,aadvanced,typo,sundar7238,1635,1355,1330,1174,1649,1378,1344,1188,1665,1659,1220,958,1651,1639,1206,944,Land Nomad
963002,2024-06-09,2024-06,Black Forest,mikecbe,feedertony,typo,vijay1989,aravind2705,lotterymartin,arunaoe,sundar7238,1647,1317,1207,1161,1660,1330,1220,1174,1678,1379,1287,971,1665,1355,1274,958,Black Forest
962417,2024-06-08,2024-06,Michi,fenrir05,typo,guerrillawarfare2,sundar7238,lotterymartin,feedertony,arunaoe,vijay1989,1920,1190,1055,954,1939,1207,1072,971,1411,1334,1304,1178,1379,1317,1287,1161,Michi
962260,2024-06-08,2024-06,Arabia,aadvanced,typo,vijay1989,,centurion12,f33d3r.raj,guerrillawarfare2,,1619,1164,1152,0,1659,1190,1178,0,1557,1537,1081,0,1531,1511,1055,0,Arabia
961751,2024-06-07,2024-06,Amazon Tunnel,mikecbe,thelivi,bcappu,,Thiru,aadvanced,vijay1989,,1634,1622,1562,0,1647,1635,1575,0,1949,1641,1165,0,1936,1619,1152,0,Amazon Tunnel
961717,2024-06-07,2024-06,Arena,aadvanced,thelivi,vijay1989,,Thiru,bcappu,sundar7238,,1599,1598,1141,0,1641,1622,1165,0,1973,1586,978,0,1949,1562,954,0,Arena
961705,2024-06-07,2024-06,Nomad,Thiru,bcappu,sundar7238,,aadvanced,thelivi,vijay1989,,1962,1575,967,0,1973,1586,978,0,1620,1609,1152,0,1599,1598,1141,0,Nomad
958384,2024-06-02,2024-06,Land Nomad,thelivi,f33d3r.raj,feedertony,typo,aadvanced,mikecbe,xpm0083,guerrillawarfare2,1595,1523,1320,1150,1609,1537,1334,1164,1648,1648,1213,1095,1620,1634,1199,1081,Land Nomad
958352,2024-06-02,2024-06,Black Forest,mikecbe,f33d3r.raj,sundar7238,reubenthomas05,thelivi,xpm0083,typo,guerrillawarfare2,1635,1510,954,950,1648,1523,967,1045,1608,1226,1163,1108,1595,1213,1150,1095,Black Forest
958217,2024-06-02,2024-06,Michi,aravind2705,aadvanced,typo,guerrillawarfare2,mikecbe,bcappu,f33d3r.raj,thundubeedi,1665,1621,1150,1095,1678,1648,1163,1108,1648,1588,1523,758,1635,1575,1510,745,Michi
958188,2024-06-02,2024-06,Arabia,rcbfan009,bcappu,typo,guerrillawarfare2,aadvanced,f33d3r.raj,xpm0083,sundar7238,1600,1577,1139,1084,1681,1588,1150,1095,1646,1534,1237,965,1621,1523,1226,954,Arabia
958154,2024-06-02,2024-06,Amazon Tunnel,Thiru,mikecbe,guerrillawarfare2,sundar7238,aadvanced,f33d3r.raj,xpm0083,typo,1948,1634,1070,951,1962,1648,1084,965,1680,1548,1251,1153,1646,1534,1237,1139,Amazon Tunnel
958129,2024-06-02,2024-06,Arena,Thiru,f33d3r.raj,typo,vijay1989,aadvanced,mikecbe,xpm0083,stylishsteam,1936,1536,1141,1140,1948,1548,1153,1152,1710,1646,1263,1074,1680,1634,1251,1062,Arena
958113,2024-06-02,2024-06,Nomad,mikecbe,thelivi,f33d3r.raj,vijay1989,Thiru,aravind2705,typo,stylishsteam,1632,1594,1522,1126,1646,1608,1536,1140,1950,1679,1155,1088,1936,1665,1141,1074,Nomad
956481,2024-05-31,2024-05,Land Nomad,bcappu,feedertony,arunaoe,guerrillawarfare2,Thiru,typo,vijay1989,sundar7238,1563,1306,1290,1056,1577,1320,1304,1070,1964,1169,1140,965,1950,1155,1126,951,Land Nomad
956440,2024-05-31,2024-05,Black Forest,Thiru,arunaoe,typo,guerrillawarfare2,bcappu,centurion12,feedertony,sundar7238,1950,1276,1155,1042,1964,1290,1169,1056,1577,1571,1320,979,1563,1557,1306,965,Black Forest
952117,2024-05-26,2024-05,Michi,Thiru,xpm0083,Gajini,guerrillawarfare2,mikecbe,feedertony,typo,vijay1989,1936,1249,1076,1028,1950,1263,1090,1042,1646,1334,1169,1154,1632,1320,1155,1140,Michi
952085,2024-05-26,2024-05,Arabia,mikecbe,centurion12,feedertony,Gajini,Thiru,xpm0083,typo,vijay1989,1632,1557,1320,1062,1646,1571,1334,1076,1950,1263,1183,1168,1936,1249,1169,1154,Arabia
951807,2024-05-26,2024-05,Amazon Tunnel,aravind2705,centurion12,typo,Gajini,mikecbe,f33d3r.raj,xpm0083,guerrillawarfare2,1662,1540,1166,1045,1679,1557,1183,1062,1649,1539,1280,1045,1632,1522,1263,1028,Amazon Tunnel
951780,2024-05-26,2024-05,Arena,centurion12,f33d3r.raj,xpm0083,typo,aravind2705,mikecbe,guerrillawarfare2,Gajini,1527,1526,1267,1153,1540,1539,1280,1166,1675,1662,1058,1058,1662,1649,1045,1045,Arena
951737,2024-05-26,2024-05,Nomad,centurion12,f33d3r.raj,stylishsteam,Gajini,mikecbe,xpm0083,typo,ninjavarier,1515,1514,1076,1046,1527,1526,1088,1058,1674,1279,1165,985,1662,1267,1153,973,Nomad
951677,2024-05-26,2024-05,Land Nomad,centurion12,xpm0083,stylishsteam,guerrillawarfare2,mikecbe,vijay1989,typo,thundubeedi,1503,1267,1064,1046,1515,1279,1076,1058,1686,1180,1177,770,1674,1168,1165,758,Land Nomad
951648,2024-05-26,2024-05,Black Forest,vijay1989,typo,guerrillawarfare2,,mikecbe,centurion12,,,1169,1166,0,0,1180,1177,0,0,1605,1697,0,0,1594,1686,0,0,Black Forest
950790,2024-05-25,2024-05,Michi,aadvanced,centurion12,typo,thundubeedi,Thiru,stylishsteam,Gajini,guerrillawarfare2,1666,1498,1150,754,1710,1514,1166,770,1966,1080,1062,1051,1950,1064,1046,1035,Michi
950561,2024-05-25,2024-05,Arabia,f33d3r.raj,guerrillawarfare2,thundubeedi,,typo,Gajini,ninjavarier,,1499,1036,739,0,1514,1051,754,0,1165,1077,1000,0,1150,1062,985,0,Arabia
950535,2024-05-25,2024-05,Amazon Tunnel,f33d3r.raj,guerrillawarfare2,ninjavarier,,typo,stylishsteam,Gajini,,1488,1025,989,0,1499,1036,1000,0,1176,1091,1088,0,1165,1080,1077,0,Amazon Tunnel
950496,2024-05-25,2024-05,Arena,typo,Gajini,guerrillawarfare2,,f33d3r.raj,ninjavarier,thundubeedi,,1159,1071,1008,0,1176,1088,1025,0,1505,1006,756,0,1488,989,739,0,Arena
950401,2024-05-25,2024-05,Nomad,thelivi,Gajini,guerrillawarfare2,,f33d3r.raj,centurion12,thundubeedi,,1567,1044,981,0,1594,1071,1008,0,1532,1525,783,0,1505,1498,756,0,Nomad
950393,2024-05-25,2024-05,Land Nomad,f33d3r.raj,centurion12,thundubeedi,,thelivi,Gajini,guerrillawarfare2,,1523,1516,774,0,1532,1525,783,0,1576,1053,990,0,1567,1044,981,0,Land Nomad
949540,2024-05-24,2024-05,Black Forest,mikecbe,thelivi,centurion12,feedertony,Thiru,aadvanced,vijay1989,typo,1684,1563,1503,1307,1697,1576,1516,1320,1979,1704,1182,1172,1966,1666,1169,1159,Black Forest
949496,2024-05-24,2024-05,Michi,Thiru,thelivi,vijay1989,typo,aadvanced,mikecbe,feedertony,Gajini,1967,1551,1170,1160,1979,1563,1182,1172,1745,1696,1319,1065,1704,1684,1307,1053,Michi
949457,2024-05-24,2024-05,Arabia,Thiru,centurion12,feedertony,typo,aadvanced,mikecbe,thelivi,thundubeedi,1956,1492,1308,1149,1967,1503,1319,1160,1786,1707,1562,785,1745,1696,1551,774,Arabia
949430,2024-05-24,2024-05,Amazon Tunnel,Thiru,thelivi,feedertony,thundubeedi,aadvanced,centurion12,typo,Gajini,1942,1548,1294,771,1956,1562,1308,785,1842,1506,1163,1079,1786,1492,1149,1065,Amazon Tunnel
949274,2024-05-24,2024-05,Arena,centurion12,stylishsteam,Gajini,guerrillawarfare2,aravind2705,thelivi,feedertony,,1493,1078,1066,0,1506,1091,1079,0,1518,1688,1561,0,1505,1675,1548,0,Arena
944141,2024-05-19,2024-05,Nomad,Thiru,thelivi,vijay1989,typo,mikecbe,lotterymartin,arunaoe,xpm0083,1931,1550,1159,1152,1942,1561,1170,1163,1718,1434,1287,1278,1707,1411,1276,1267,Nomad
944090,2024-05-19,2024-05,Land Nomad,Thiru,arunaoe,xpm0083,typo,mikecbe,thelivi,vijay1989,Gajini,1919,1275,1266,1140,1931,1287,1278,1152,1730,1562,1171,1078,1718,1550,1159,1066,Land Nomad
944032,2024-05-19,2024-05,Black Forest,mikecbe,arunaoe,typo,Gajini,thelivi,feedertony,xpm0083,guerrillawarfare2,1716,1261,1126,1064,1730,1275,1140,1078,1576,1321,1280,991,1562,1307,1266,977,Black Forest
943805,2024-05-19,2024-05,Michi,mikecbe,thelivi,thundubeedi,,f33d3r.raj,feedertony,vijay1989,,1697,1557,752,0,1716,1576,771,0,1542,1340,1190,0,1523,1321,1171,0,Michi
943735,2024-05-19,2024-05,Arabia,f33d3r.raj,vijay1989,typo,,thelivi,feedertony,thundubeedi,,1531,1179,1115,0,1542,1190,1126,0,1568,1351,763,0,1557,1340,752,0,Arabia
943520,2024-05-19,2024-05,Amazon Tunnel,f33d3r.raj,typo,thundubeedi,,feedertony,Gajini,ninjavarier,,1509,1093,741,0,1531,1115,763,0,1373,1086,1028,0,1351,1064,1006,0,Amazon Tunnel
943496,2024-05-19,2024-05,Arena,f33d3r.raj,Gajini,ninjavarier,,mikecbe,typo,thundubeedi,,1493,1070,1012,0,1509,1086,1028,0,1713,1109,757,0,1697,1093,741,0,Arena
942464,2024-05-18,2024-05,Nomad,mikecbe,thelivi,feedertony,typo,Thiru,centurion12,arunaoe,Gajini,1696,1551,1356,1092,1713,1568,1373,1109,1936,1510,1278,1087,1919,1493,1261,1070,Nomad
942399,2024-05-18,2024-05,Land Nomad,mikecbe,centurion12,feedertony,arunaoe,Thiru,thelivi,typo,Gajini,1684,1498,1344,1266,1696,1510,1356,1278,1948,1563,1104,1099,1936,1551,1092,1087,Land Nomad
942314,2024-05-18,2024-05,Black Forest,thelivi,arunaoe,thundubeedi,,centurion12,typo,Gajini,,1535,1238,729,0,1563,1266,757,0,1526,1132,1127,0,1498,1104,1099,0,Black Forest
942236,2024-05-18,2024-05,Michi,centurion12,typo,Gajini,,thelivi,arunaoe,thundubeedi,,1518,1124,1119,0,1526,1132,1127,0,1543,1246,737,0,1535,1238,729,0,Michi
941887,2024-05-18,2024-05,Arabia,f33d3r.raj,feedertony,Gajini,,Thiru,typo,thundubeedi,,1480,1331,1106,0,1493,1344,1119,0,1961,1137,750,0,1948,1124,737,0,Arabia
941814,2024-05-18,2024-05,Amazon Tunnel,feedertony,Gajini,ninjavarier,,f33d3r.raj,typo,thundubeedi,,1314,1089,995,0,1331,1106,1012,0,1497,1154,767,0,1480,1137,750,0,Amazon Tunnel
940734,2024-05-17,2024-05,Arena,mikecbe,centurion12,typo,,Thiru,feedertony,Gajini,,1663,1497,1133,0,1684,1518,1154,0,1982,1335,1110,0,1961,1314,1089,0,Arena
940679,2024-05-17,2024-05,Nomad,centurion12,typo,Gajini,,aravind2705,feedertony,thundubeedi,,1473,1109,1086,0,1497,1133,1110,0,1713,1359,791,0,1688,1335,767,0,Nomad
936928,2024-05-12,2024-05,Land Nomad,Thiru,bcappu,typo,Gajini,mikecbe,f33d3r.raj,xpm0083,vijay1989,1969,1564,1096,1073,1982,1577,1109,1086,1676,1510,1293,1192,1663,1497,1280,1179,Land Nomad
936890,2024-05-12,2024-05,Black Forest,mikecbe,bcappu,typo,ninjavarier,f33d3r.raj,xpm0083,arunaoe,vijay1989,1661,1549,1081,980,1676,1564,1096,995,1525,1308,1261,1207,1510,1293,1246,1192,Black Forest
936858,2024-05-12,2024-05,Michi,Thiru,bcappu,vijay1989,ninjavarier,mikecbe,f33d3r.raj,xpm0083,Gajini,1956,1536,1194,967,1969,1549,1207,980,1674,1538,1321,1086,1661,1525,1308,1073,Michi
936769,2024-05-12,2024-05,Arabia,mikecbe,centurion12,feedertony,Gajini,f33d3r.raj,bcappu,xpm0083,typo,1660,1459,1345,1072,1674,1473,1359,1086,1552,1550,1335,1095,1538,1536,1321,1081,Arabia
936746,2024-05-12,2024-05,Amazon Tunnel,centurion12,feedertony,typo,ninjavarier,bcappu,xpm0083,Gajini,thundubeedi,1445,1331,1081,953,1459,1345,1095,967,1564,1349,1086,805,1550,1335,1072,791,Amazon Tunnel
936736,2024-05-12,2024-05,Arena,bcappu,f33d3r.raj,xpm0083,Gajini,mikecbe,centurion12,feedertony,ninjavarier,1552,1540,1337,1074,1564,1552,1349,1086,1672,1457,1343,965,1660,1445,1331,953,Arena
936728,2024-05-12,2024-05,Nomad,f33d3r.raj,centurion12,vijay1989,ninjavarier,bcappu,feedertony,xpm0083,thundubeedi,1526,1443,1180,951,1540,1457,1194,965,1566,1357,1351,819,1552,1343,1337,805,Nomad
936714,2024-05-12,2024-05,Land Nomad,mikecbe,centurion12,stylishsteam,thundubeedi,feedertony,xpm0083,vijay1989,sundar7238,1659,1430,1065,806,1672,1443,1078,819,1370,1364,1193,992,1357,1351,1180,979,Land Nomad
936661,2024-05-12,2024-05,Black Forest,mikecbe,centurion12,feedertony,vijay1989,bcappu,f33d3r.raj,xpm0083,typo,1646,1417,1357,1180,1659,1430,1370,1193,1579,1539,1377,1094,1566,1526,1364,1081,Black Forest
936648,2024-05-12,2024-05,Michi,mikecbe,f33d3r.raj,centurion12,typo,aravind2705,xpm0083,feedertony,vijay1989,1631,1524,1402,1079,1646,1539,1417,1094,1730,1392,1372,1195,1713,1377,1357,1180,Michi
936628,2024-05-12,2024-05,Arabia,aravind2705,f33d3r.raj,vijay1989,typo,mikecbe,xpm0083,feedertony,sundar7238,1716,1511,1182,1066,1730,1524,1195,1079,1644,1405,1385,1005,1631,1392,1372,992,Arabia
936619,2024-05-12,2024-05,Amazon Tunnel,mikecbe,xpm0083,vijay1989,sundar7238,aravind2705,feedertony,typo,ninjavarier,1630,1391,1168,991,1644,1405,1182,1005,1731,1399,1080,965,1716,1385,1066,951,Amazon Tunnel
936004,2024-05-11,2024-05,Arena,bcappu,feedertony,sundar7238,,f33d3r.raj,arunaoe,Gajini,,1564,1384,976,0,1579,1399,991,0,1526,1276,1089,0,1511,1261,1074,0,Arena
935987,2024-05-11,2024-05,Nomad,Thiru,vijay1989,Gajini,,f33d3r.raj,centurion12,feedertony,,1928,1140,1061,0,1956,1168,1089,0,1554,1430,1412,0,1526,1402,1384,0,Nomad
935985,2024-05-11,2024-05,Land Nomad,Thiru,feedertony,typo,sundar7238,f33d3r.raj,centurion12,vijay1989,Gajini,1918,1402,1070,966,1928,1412,1080,976,1564,1440,1150,1071,1554,1430,1140,1061,Land Nomad
935975,2024-05-11,2024-05,Black Forest,aravind2705,stylishsteam,sundar7238,,centurion12,vijay1989,Gajini,,1712,1049,950,0,1731,1065,966,0,1456,1166,1087,0,1440,1150,1071,0,Black Forest
935966,2024-05-11,2024-05,Michi,Thiru,f33d3r.raj,typo,sundar7238,aravind2705,centurion12,vijay1989,stylishsteam,1904,1550,1056,936,1918,1564,1070,950,1729,1470,1180,1063,1712,1456,1166,1049,Michi
935910,2024-05-11,2024-05,Arabia,f33d3r.raj,centurion12,,,bcappu,feedertony,,,1529,1449,0,0,1550,1470,0,0,1585,1423,0,0,1564,1402,0,0,Arabia
935409,2024-05-10,2024-05,Amazon Tunnel,mikecbe,bcappu,arunaoe,typo,Thiru,xpm0083,vijay1989,ninjavarier,1616,1571,1262,1042,1630,1585,1276,1056,1918,1405,1194,979,1904,1391,1180,965,Amazon Tunnel
935395,2024-05-10,2024-05,Arena,Thiru,xpm0083,typo,ninjavarier,mikecbe,bcappu,vijay1989,sundar7238,1901,1388,1025,962,1918,1405,1042,979,1633,1588,1211,953,1616,1571,1194,936,Arena
935375,2024-05-10,2024-05,Nomad,bcappu,arunaoe,vijay1989,stylishsteam,mikecbe,centurion12,typo,sundar7238,1573,1247,1196,1047,1588,1262,1211,1063,1648,1464,1040,968,1633,1449,1025,953,Nomad
932138,2024-05-05,2024-05,Land Nomad,Thiru,arkantos3801,vijay1989,sundar7238,mikecbe,f33d3r.raj,arunaoe,stylishsteam,1886,1454,1181,953,1901,1469,1196,968,1663,1544,1262,1064,1648,1529,1247,1047,Land Nomad
932114,2024-05-05,2024-05,Black Forest,mikecbe,arkantos3801,xpm0083,arunaoe,Thiru,f33d3r.raj,vijay1989,typo,1649,1440,1374,1248,1663,1454,1388,1262,1900,1558,1195,1054,1886,1544,1181,1040,Black Forest
932016,2024-05-05,2024-05,Michi,mikecbe,f33d3r.raj,xpm0083,typo,Thiru,bcappu,Gajini,ninjavarier,1635,1544,1360,1040,1649,1558,1374,1054,1914,1587,1101,976,1900,1573,1087,962,Michi
931984,2024-05-05,2024-05,Arabia,mikecbe,bcappu,f33d3r.raj,thundubeedi,Thiru,xpm0083,Gajini,typo,1623,1575,1532,794,1635,1587,1544,806,1926,1372,1113,1052,1914,1360,1101,1040,Arabia
931946,2024-05-05,2024-05,Amazon Tunnel,bcappu,f33d3r.raj,vijay1989,Gajini,Thiru,xpm0083,typo,sundar7238,1561,1518,1181,1099,1575,1532,1195,1113,1940,1386,1066,967,1926,1372,1052,953,Amazon Tunnel
931938,2024-05-05,2024-05,Arena,mikecbe,bcappu,typo,ninjavarier,f33d3r.raj,arkantos3801,vijay1989,sundar7238,1609,1547,1052,962,1623,1561,1066,976,1532,1454,1195,981,1518,1440,1181,967,Arena
931910,2024-05-05,2024-05,Nomad,bcappu,arkantos3801,stylishsteam,sundar7238,f33d3r.raj,xpm0083,typo,ninjavarier,1533,1440,1049,967,1547,1454,1064,981,1546,1400,1066,976,1532,1386,1052,962,Nomad
931903,2024-05-05,2024-05,Land Nomad,f33d3r.raj,xpm0083,ninjavarier,,bcappu,Gajini,sundar7238,,1539,1393,969,0,1546,1400,976,0,1540,1106,974,0,1533,1099,967,0,Land Nomad
931835,2024-05-05,2024-05,Black Forest,Thiru,vijay1989,Gajini,,bcappu,f33d3r.raj,xpm0083,,1950,1205,1116,0,1973,1228,1139,0,1530,1529,1383,0,1507,1506,1360,0,Black Forest
931821,2024-05-05,2024-05,Michi,f33d3r.raj,xpm0083,typo,,bcappu,vijay1989,Gajini,,1515,1369,1052,0,1529,1383,1066,0,1544,1219,1130,0,1530,1205,1116,0,Michi
931787,2024-05-05,2024-05,Arabia,bcappu,xpm0083,typo,ninjavarier,f33d3r.raj,vijay1989,Gajini,sundar7238,1530,1355,1038,955,1544,1369,1052,969,1529,1233,1144,988,1515,1219,1130,974,Arabia
931101,2024-05-04,2024-05,Amazon Tunnel,f33d3r.raj,arunaoe,Gajini,,centurion12,arkantos3801,typo,,1507,1226,1122,0,1529,1248,1144,0,1486,1462,1060,0,1464,1440,1038,0,Amazon Tunnel
931084,2024-05-04,2024-05,Arena,f33d3r.raj,arkantos3801,typo,,centurion12,arunaoe,Gajini,,1496,1451,1049,0,1507,1462,1060,0,1497,1237,1133,0,1486,1226,1122,0,Arena
930831,2024-05-04,2024-05,Nomad,centurion12,f33d3r.raj,arkantos3801,,Gajini,stylishsteam,typo,sundar7238,1487,1486,1441,0,1497,1496,1451,0,1143,1060,1059,0,1133,1049,1049,0,Nomad
930798,2024-05-04,2024-05,Land Nomad,Gajini,typo,ninjavarier,,centurion12,f33d3r.raj,,,1131,1047,0,0,1143,1059,0,0,1498,1499,0,0,1486,1487,0,0,Land Nomad
930787,2024-05-04,2024-05,Black Forest,Thiru,Gajini,typo,,centurion12,f33d3r.raj,stylishsteam,,1933,1114,1030,0,1950,1131,1047,0,1516,1515,1081,0,1499,1498,1060,0,Black Forest
