match_id,w1,w2,w3,w4,l1,l2,l3,l4,w1_or,w2_or,w3_or,w4_or,l1_or,l2_or,l3_or,l4_or,w1_nr,w2_nr,w3_nr,w4_nr,l1_nr,l2_nr,l3_nr,l4_nr,team_a_won,team_b_won
753438,Plan B,SuLTaN,Ju$TK!Dd!nG,adirath,MrWrong,peppapig2108,Himansu,2APM2ELO,1570,1350,806,647,1506,1440,1126,461,1601,1381,837,678,1475,1409,1095,430,True,False
753420,Plan B,JayMystic,SuLTaN,Himansu,MrWrong,peppapig2108,dopefish,Royal,1551,1452,1331,1107,1525,1459,1225,1220,1570,1471,1350,1126,1506,1440,1206,1201,True,False
753400,Plan B,JayMystic,dopefish,2APM2ELO,MrWrong,Royal,Himansu,adirath,1536,1437,1210,446,1540,1235,1122,662,1551,1452,1225,461,1525,1220,1107,647,True,False
752968,Valar,wArDaDdY,NewHaveScouts,YOGI,🥭bush,MODI,Afterlife,adirath,1549,1244,918,258,1152,1062,1034,679,1566,1261,935,275,1135,1045,1017,662,False,True
752924,SuLTaN,wArDaDdY,ForeRuthless,NewHaveScouts,Sephiroth,🥭bush,MODI,Ju$TK!Dd!nG,1309,1222,1041,896,1421,1174,1084,828,1331,1244,1063,918,1399,1152,1062,806,True,False
752901,MrWrong,Afterlife,adirath,2APM2ELO,Sephiroth,NewHaveScouts,Ju$TK!Dd!nG,COLD COFFEE,1520,1014,659,426,1441,916,848,414,1540,1034,679,446,1421,896,828,394,False,True
752905,Valar,Plan B,wArDaDdY,Aragornn,JayMystic,🥭bush,MODI,ForeRuthless,1527,1514,1200,546,1459,1196,1106,1063,1549,1536,1222,568,1437,1174,1084,1041,False,True
752876,Mirror,Valar,JayMystic,Aragornn,Plan B,wArDaDdY,MODI,ForeRuthless,1513,1509,1441,528,1532,1218,1124,1081,1531,1527,1459,546,1514,1200,1106,1063,True,False
752861,DOOMSTER,adirath,2APM2ELO,COLD COFFEE,Sephiroth,Afterlife,NewHaveScouts,Ju$TK!Dd!nG,3138,656,423,411,1444,1017,919,851,3141,659,426,414,1441,1014,916,848,False,True
752841,Valar,Himansu,ForeRuthless,Delusion9,Plan B,SuLTaN,MODI,Aragornn,1494,1107,1066,961,1547,1324,1139,543,1509,1122,1081,976,1532,1309,1124,528,True,False
752825,DOOMSTER,NewHaveScouts,COLD COFFEE,0LDM0NK,Mirror,Sephiroth,MODI,adirath,3101,882,374,316,1550,1481,1176,693,3138,919,411,353,1513,1444,1139,656,False,True
752805,SuLTaN,dopefish,Himansu,ForeRuthless,Plan B,Valar,Delusion9,Aragornn,1304,1190,1087,1046,1567,1514,981,563,1324,1210,1107,1066,1547,1494,961,543,False,True
752783,DOOMSTER,BraveHeart,FraGStaR,COLD COFFEE,Sephiroth,SaraSaiyan,🥭bush,adirath,3077,853,541,350,1505,1437,1220,717,3101,877,565,374,1481,1413,1196,693,False,True
752778,Royal,dopefish,Himansu,ForeRuthless,Plan B,SuLTaN,Delusion9,Aragornn,1214,1169,1066,1025,1588,1325,1002,584,1235,1190,1087,1046,1567,1304,981,563,False,True
752744,Plan B,ForeRuthless,BraveHeart,Aragornn,Royal,dopefish,Himansu,2APM2ELO,1571,1008,836,567,1231,1186,1083,440,1588,1025,853,584,1214,1169,1066,423,False,True
752719,DOOMSTER,Plan B,ForeRuthless,Aragornn,गुरुत्वाकर्षणbut2onwood,JayMystic,SaraSaiyan,🥭bush,3061,1555,992,551,1944,1457,1453,1236,3077,1571,1008,567,1928,1441,1437,1220,False,True
752692,Plan B,🥭bush,THUNDER,ForeRuthless,DOOMSTER,adirath,Aragornn,2APM2ELO,1541,1222,1172,978,3075,731,565,454,1555,1236,1186,992,3061,717,551,440,True,False
752423,addu,SuLTaN,BraveHeart,adirath,noobnoob,peppapig2108,SaraSaiyan,ForeRuthless,2815,1309,820,715,1652,1475,1469,994,2831,1325,836,731,1636,1459,1453,978,True,False
752414,addu,Royal,BraveHeart,adirath,MrWrong,peppapig2108,SaraSaiyan,ForeRuthless,2790,1206,795,690,1545,1500,1494,1019,2815,1231,820,715,1520,1475,1469,994,False,True
752399,peppapig2108,dopefish,ForeRuthless,BraveHeart,MrWrong,Royal,CH!CK3N,adirath,1480,1166,999,775,1565,1226,924,710,1500,1186,1019,795,1545,1206,904,690,True,False
751864,addu,🥭bush,NewHaveScouts,adirath,Valar,SaraSaiyan,KhalDrogo,MODI,2767,1199,859,687,1537,1517,1303,1199,2790,1222,882,710,1514,1494,1280,1176,True,False
751819,Plan B,MODI,🥭bush,Delusion9,Valar,SuLTaN,Avenger,NewHaveScouts,1525,1183,1183,986,1553,1325,1057,875,1541,1199,1199,1002,1537,1309,1041,859,True,False
751777,Valar,🥭bush,Avenger,adirath,Plan B,Delusion9,CH!CK3N,NewHaveScouts,1534,1164,1038,668,1544,1005,943,894,1553,1183,1057,687,1525,986,924,875,False,True
751734,Plan B,MODI,🥭bush,COLD COFFEE,KhalDrogo,ForeRuthless,CH!CK3N,Ju$TK!Dd!nG,1523,1162,1143,329,1324,1020,964,872,1544,1183,1164,350,1303,999,943,851,False,True
751705,DOOMSTER,Ju$TK!Dd!nG,adirath,2APM2ELO,Plan B,MODI,🥭bush,ForeRuthless,3063,860,656,442,1535,1174,1155,1032,3075,872,668,454,1523,1162,1143,1020,True,False
751683,addu,Royal,ForeRuthless,2APM2ELO,Mirror,SuLTaN,KhalDrogo,🥭bush,2740,1199,1005,415,1577,1352,1351,1182,2767,1226,1032,442,1550,1325,1324,1155,True,False
751077,SaraSaiyan,M0nk M@ma,Afterlife,NewHaveScouts,addu,adirath,Tragedy,FraGStaR,1504,1310,1004,881,2753,669,617,554,1517,1323,1017,894,2740,656,604,541,True,False
751015,addu,NewHaveScouts,Tragedy,Aragornn,SaraSaiyan,M0nk M@ma,Royal,adirath,2730,858,594,542,1527,1333,1222,692,2753,881,617,565,1504,1310,1199,669,False,True
750960,Avenger,CH!CK3N,Ju$TK!Dd!nG,FraGStaR,SaraSaiyan,NewHaveScouts,Aragornn,0LDM0NK,1020,946,842,536,1545,876,560,334,1038,964,860,554,1527,858,542,316,False,True
750886,Mirror,MODI,Delusion9,adirath,SaraSaiyan,M0nk M@ma,Ju$TK!Dd!nG,Aragornn,1558,1155,986,673,1564,1352,861,579,1577,1174,1005,692,1545,1333,842,560,False,True
750843,M0nk M@ma,🥭bush,MODI,Aragornn,Mirror,Royal,Afterlife,COLD COFFEE,1332,1162,1135,559,1578,1242,1024,349,1352,1182,1155,579,1558,1222,1004,329,False,True
750803,SaraSaiyan,🥭bush,Afterlife,Aragornn,Mirror,M0nk M@ma,Ju$TK!Dd!nG,0LDM0NK,1549,1147,1009,544,1593,1347,876,349,1564,1162,1024,559,1578,1332,861,334,True,False
750153,Mirror,Sephiroth,wArDaDdY,THUNDER,addu,M0nk M@ma,adirath,Tragedy,1572,1484,1197,1151,2751,1368,694,615,1593,1505,1218,1172,2730,1347,673,594,False,True
750101,Plan B,Sephiroth,Avenger,Ju$TK!Dd!nG,deadkorpse,M0nk M@ma,wArDaDdY,FraGStaR,1507,1456,992,848,1732,1396,1225,564,1535,1484,1020,876,1704,1368,1197,536,False,True
750061,#WEAREBOND,THUNDER,Afterlife,Ju$TK!Dd!nG,deadkorpse,Plan B,M0nk M@ma,🥭bush,3056,1144,1002,841,1739,1514,1403,1154,3063,1151,1009,848,1732,1507,1396,1147,True,False
750025,Mirror,Plan B,ForeRuthless,FraGStaR,SaraSaiyan,🥭bush,THUNDER,Tragedy,1557,1499,990,549,1564,1169,1159,630,1572,1514,1005,564,1549,1154,1144,615,True,False
749982,SaraSaiyan,THUNDER,Afterlife,Ju$TK!Dd!nG,Plan B,M0nk M@ma,🥭bush,COLD COFFEE,1543,1138,981,820,1520,1424,1190,370,1564,1159,1002,841,1499,1403,1169,349,False,True
749335,M0nk M@ma,SuLTaN,Ju$TK!Dd!nG,FraGStaR,Sephiroth,Afterlife,NewHaveScouts,adirath,1402,1330,798,527,1478,1003,898,716,1424,1352,820,549,1456,981,876,694,True,False
749280,Plan B,Sephiroth,Afterlife,Ju$TK!Dd!nG,M0nk M@ma,SuLTaN,Royal,adirath,1493,1451,976,771,1429,1357,1269,743,1520,1478,1003,798,1402,1330,1242,716,False,True
749254,Plan B,KhalDrogo,MODI,CH!CK3N,Sephiroth,SuLTaN,ForeRuthless,Afterlife,1473,1331,1115,926,1471,1377,1010,996,1493,1351,1135,946,1451,1357,990,976,False,True
749211,Plan B,M0nk M@ma,Royal,COLD COFFEE,Sephiroth,MODI,ForeRuthless,Ju$TK!Dd!nG,1455,1411,1251,352,1489,1133,1028,789,1473,1429,1269,370,1471,1115,1010,771,False,True
749190,M0nk M@ma,ForeRuthless,adirath,COLD COFFEE,Plan B,MODI,2APM2ELO,0LDM0NK,1394,1011,726,335,1472,1150,432,366,1411,1028,743,352,1455,1133,415,349,False,True
748433,Sephiroth,Plan B,Royal,CH!CK3N,गुरुत्वाकर्षणbut2onwood,M0nk M@ma,NewHaveScouts,adirath,1471,1454,1233,908,1962,1412,916,744,1489,1472,1251,926,1944,1394,898,726,False,True
748367,Plan B,M0nk M@ma,Delusion9,TRush,Sephiroth,MODI,ForeRuthless,Ju$TK!Dd!nG,1439,1397,971,750,1486,1165,1026,804,1454,1412,986,765,1471,1150,1011,789,False,True
748340,M0nk M@ma,Royal,Ju$TK!Dd!nG,adirath,Sephiroth,Plan B,TRush,0LDM0NK,1374,1210,781,721,1509,1462,773,389,1397,1233,804,744,1486,1439,750,366,False,True
747449,Plan B,NewHaveScouts,adirath,COLD COFFEE,THUNDER,Afterlife,TRush,0LDM0NK,1440,894,699,313,1160,1018,795,411,1462,916,721,335,1138,996,773,389,False,True
747403,Valar,THUNDER,Afterlife,COLD COFFEE,M0nk M@ma,MODI,TRush,FraGStaR,1515,1141,999,294,1393,1184,814,546,1534,1160,1018,313,1374,1165,795,527,True,False
747366,Sephiroth,Avenger,CH!CK3N,NewHaveScouts,Doomster Killer,Royal,Ju$TK!Dd!nG,BraveHeart,1479,962,878,864,1470,1240,811,805,1509,992,908,894,1440,1210,781,775,True,False
747363,#WEAREBOND,TRush,FraGStaR,COLD COFFEE,M0nk M@ma,THUNDER,ForeRuthless,Afterlife,3035,793,525,273,1414,1162,1047,1020,3056,814,546,294,1393,1141,1026,999,False,True
747301,Valar,Sephiroth,BraveHeart,adirath,Doomster Killer,🥭bush,NewHaveScouts,Ju$TK!Dd!nG,1495,1459,785,679,1490,1210,884,831,1515,1479,805,699,1470,1190,864,811,True,False
747317,deadkorpse,SaraSaiyan,THUNDER,Afterlife,#WEAREBOND,M0nk M@ma,FraGStaR,kaos,1695,1499,1118,976,3079,1458,569,499,1739,1543,1162,1020,3035,1414,525,455,True,False
747274,#WEAREBOND,THUNDER,Afterlife,BraveHeart,SaraSaiyan,M0nk M@ma,JayMystic,Royal,3072,1111,969,778,1506,1465,1464,1247,3079,1118,976,785,1499,1458,1457,1240,True,False
746968,Doomster Killer,peppapig2108,adirath,2APM2ELO,bosedk1,Himansu,Ju$TK!Dd!nG,0LDM0NK,1478,1468,667,420,1542,1095,843,423,1490,1480,679,432,1530,1083,831,411,False,True
746950,peppapig2108,ForeRuthless,CH!CK3N,adirath,bosedk1,Himansu,Ju$TK!Dd!nG,2APM2ELO,1448,1027,858,647,1562,1115,863,440,1468,1047,878,667,1542,1095,843,420,True,False
746930,bosedk1,🥭bush,Himansu,Ju$TK!Dd!nG,Doomster ne nanga kiya,peppapig2108,ForeRuthless,adirath,1541,1189,1094,842,1499,1469,1048,668,1562,1210,1115,863,1478,1448,1027,647,True,False
746907,#WEAREBOND,NewHaveScouts,Ju$TK!Dd!nG,2APM2ELO,Doomster Killer,peppapig2108,🥭bush,Avenger,3046,858,816,414,1525,1495,1215,988,3072,884,842,440,1499,1469,1189,962,False,True
746885,peppapig2108,Royal,Ju$TK!Dd!nG,2APM2ELO,Doomster Killer,Avenger,NewHaveScouts,0LDM0NK,1478,1230,799,397,1542,1005,875,440,1495,1247,816,414,1525,988,858,423,False,True
746847,Valar,ForeRuthless,NewHaveScouts,adirath,Doomster Killer,MODI,Ju$TK!Dd!nG,2APM2ELO,1476,1029,856,649,1561,1203,818,416,1495,1048,875,668,1542,1184,799,397,False,True
746802,#WEAREBOND,MODI,adirath,0LDM0NK,Valar,JayMystic,Sephiroth,CH!CK3N,3012,1169,615,406,1510,1498,1493,892,3046,1203,649,440,1476,1464,1459,858,True,False
746789,#WEAREBOND,Royal,Himansu,CH!CK3N,MrWrong,Valar,JayMystic,Sephiroth,2992,1210,1074,872,1585,1530,1518,1513,3012,1230,1094,892,1565,1510,1498,1493,True,False
746771,#WEAREBOND,Valar,Himansu,0LDM0NK,MrWrong,JayMystic,Sephiroth,Royal,2975,1513,1057,389,1602,1535,1530,1227,2992,1530,1074,406,1585,1518,1513,1210,False,True
746241,noobnoob,Lathkore,ForeRuthless,YOGI,Valar,MODI,Ju$TK!Dd!nG,adirath,1628,1286,1005,234,1537,1193,842,639,1652,1310,1029,258,1513,1169,818,615,False,True
746187,noobnoob,🥭bush,ForeRuthless,FraGStaR,Valar,Lathkore,MODI,YOGI,1609,1196,986,550,1556,1305,1212,253,1628,1215,1005,569,1537,1286,1193,234,True,False
746159,Valar,🥭bush,adirath,FraGStaR,Lathkore,MODI,ForeRuthless,YOGI,1540,1180,623,534,1321,1228,1002,269,1556,1196,639,550,1305,1212,986,253,True,False
746093,Sephiroth,SaraSaiyan,MODI,🥭bush,Valar,JayMystic,Lathkore,CH!CK3N,1513,1489,1211,1163,1557,1552,1338,889,1530,1506,1228,1180,1540,1535,1321,872,False,True
746073,Doomster Killer,Delusion9,NewHaveScouts,adirath,M0nk M@ma,Avenger,ForeRuthless,0LDM0NK,1540,950,835,602,1486,1026,1023,410,1561,971,856,623,1465,1005,1002,389,True,False
746051,Doomster Killer,SaraSaiyan,MODI,CH!CK3N,Valar,Lathkore,Avenger,ForeRuthless,1523,1472,1194,872,1574,1355,1043,1040,1540,1489,1211,889,1557,1338,1026,1023,True,False
746035,#WEAREBOND,Royal,ForeRuthless,0LDM0NK,Valar,Doomster Killer,Lathkore,Avenger,2955,1207,1020,390,1594,1543,1375,1063,2975,1227,1040,410,1574,1523,1355,1043,False,True
746037,Sephiroth,Himansu,Delusion9,Ju$TK!Dd!nG,M0nk M@ma,SaraSaiyan,MODI,YOGI,1513,1057,950,842,1486,1472,1194,269,1537,1081,974,866,1462,1448,1170,245,True,False
746000,SaraSaiyan,Himansu,CH!CK3N,Ju$TK!Dd!nG,Sephiroth,M0nk M@ma,adirath,2APM2ELO,1459,1044,859,829,1526,1499,615,429,1472,1057,872,842,1513,1486,602,416,True,False
745966,M0nk M@ma,SaraSaiyan,Himansu,CH!CK3N,Mirror,Sephiroth,Royal,2APM2ELO,1476,1436,1021,836,1580,1549,1230,452,1499,1459,1044,859,1557,1526,1207,429,True,False
745939,Sephiroth,SaraSaiyan,CH!CK3N,adirath,Mirror,Royal,Himansu,2APM2ELO,1529,1416,816,595,1600,1250,1041,472,1549,1436,836,615,1580,1230,1021,452,True,False
745684,Mirror,wArDaDdY,Himansu,BraveHeart,peppapig2108,Royal,🥭bush,adirath,1580,1205,1021,758,1498,1270,1183,615,1600,1225,1041,778,1478,1250,1163,595,False,True
745650,Mirror,Doomster Killer,bosedk1,🥭bush,#WEAREBOND,Himansu,Afterlife,BraveHeart,1557,1520,1518,1160,2978,1044,992,781,1580,1543,1541,1183,2955,1021,969,758,True,False
745598,#WEAREBOND,🥭bush,BraveHeart,COLD COFFEE,Doomster Killer,bosedk1,Himansu,Afterlife,2952,1134,755,247,1546,1544,1070,1018,2978,1160,781,273,1520,1518,1044,992,False,True
745577,peppapig2108,wArDaDdY,adirath,0LDM0NK,SaraSaiyan,NewHaveScouts,Ju$TK!Dd!nG,2APM2ELO,1477,1184,594,369,1437,856,850,493,1498,1205,615,390,1416,835,829,472,True,False
745540,bosedk1,peppapig2108,Avenger,Ju$TK!Dd!nG,HELLRAZER,wArDaDdY,2APM2ELO,0LDM0NK,1530,1463,1049,836,2697,1198,507,383,1544,1477,1063,850,2683,1184,493,369,False,True
745510,JayMystic,bosedk1,SaraSaiyan,MODI,HELLRAZER,peppapig2108,CH!CK3N,adirath,1531,1509,1416,1173,2718,1484,837,615,1552,1530,1437,1194,2697,1463,816,594,False,True
745486,MrWrong,bosedk1,SaraSaiyan,0LDM0NK,JayMystic,Royal,wArDaDdY,BraveHeart,1582,1489,1396,363,1551,1290,1218,775,1602,1509,1416,383,1531,1270,1198,755,False,True
745466,HELLRAZER,SaraSaiyan,Himansu,COLD COFFEE,MrWrong,JayMystic,peppapig2108,2APM2ELO,2711,1389,1063,240,1589,1558,1491,514,2718,1396,1070,247,1582,1551,1484,507,False,True
745443,MrWrong,peppapig2108,SaraSaiyan,Royal,HELLRAZER,JayMystic,Himansu,COLD COFFEE,1573,1475,1373,1274,2727,1574,1079,256,1589,1491,1389,1290,2711,1558,1063,240,False,True
744910,MrWrong,Sephiroth,Ju$TK!Dd!nG,adirath,JayMystic,SaraSaiyan,🥭bush,YOGI,1558,1514,821,600,1589,1388,1149,284,1573,1529,836,615,1574,1373,1134,269,True,False
744793,Sephiroth,SaraSaiyan,Delusion9,adirath,JayMystic,Avenger,CH!CK3N,Ju$TK!Dd!nG,1466,1388,902,600,1637,1097,861,821,1490,1412,926,624,1613,1073,837,797,False,True
744770,MODI,dopefish,Avenger,Himansu,Sephiroth,SaraSaiyan,Afterlife,FraGStaR,1146,1139,1070,1052,1493,1415,1045,561,1173,1166,1097,1079,1466,1388,1018,534,False,True
744745,Mirror,Sephiroth,MODI,adirath,SaraSaiyan,Royal,Avenger,Delusion9,1533,1469,1122,576,1439,1298,1094,926,1557,1493,1146,600,1415,1274,1070,902,True,False
744712,Doomster Killer,SaraSaiyan,Royal,FraGStaR,Sephiroth,dopefish,Himansu,ForeRuthless,1527,1420,1279,542,1488,1158,1071,1039,1546,1439,1298,561,1469,1139,1052,1020,False,True
744668,SuLTaN,Royal,dopefish,ForeRuthless,Mirror,Doomster Killer,Himansu,adirath,1356,1258,1137,1018,1554,1548,1092,597,1377,1279,1158,1039,1533,1527,1071,576,False,True
743951,M0nk M@ma,SaraSaiyan,MODI,YOGI,🥭bush,Himansu,ForeRuthless,NewHaveScouts,1432,1400,1102,264,1169,1112,1038,876,1452,1420,1122,284,1149,1092,1018,856,False,True
743914,JayMystic,SuLTaN,ForeRuthless,adirath,SaraSaiyan,Himansu,MODI,NewHaveScouts,1615,1334,1016,575,1422,1134,1124,898,1637,1356,1038,597,1400,1112,1102,876,True,False
743734,Doomster Killer,SaraSaiyan,Royal,🥭bush,#WEAREBOND,dst,BraveHeart,Tragedy,1531,1405,1241,1152,2969,872,792,647,1548,1422,1258,1169,2952,855,775,630,False,True
743694,#WEAREBOND,SaraSaiyan,adirath,2APM2ELO,Doomster Killer,bosedk1,🥭bush,ForeRuthless,2961,1397,567,506,1539,1497,1160,1024,2969,1405,575,514,1531,1489,1152,1016,False,True
743605,Royal,wArDaDdY,Himansu,2APM2ELO,bosedk1,peppapig2108,adirath,0LDM0NK,1225,1202,1118,490,1513,1491,583,379,1241,1218,1134,506,1497,1475,567,363,True,False
743504,bosedk1,Royal,wArDaDdY,,deadkorpse,peppapig2108,adirath,,1495,1207,1184,,1713,1509,601,,1513,1225,1202,,1695,1491,583,,False,True
743450,bosedk1,SuLTaN,wArDaDdY,2APM2ELO,MrWrong,peppapig2108,adirath,kaos,1490,1329,1179,485,1563,1514,606,504,1495,1334,1184,490,1558,1509,601,499,True,False
743425,JayMystic,bosedk1,Royal,2APM2ELO,MrWrong,peppapig2108,SuLTaN,COLD COFFEE,1592,1467,1184,462,1586,1537,1352,279,1615,1490,1207,485,1563,1514,1329,256,False,True
743410,peppapig2108,bosedk1,Himansu,2APM2ELO,JayMystic,SuLTaN,Royal,COLD COFFEE,1520,1450,1101,445,1609,1369,1201,296,1537,1467,1118,462,1592,1352,1184,279,True,False
742942,Sephiroth,Afterlife,Ju$TK!Dd!nG,FraGStaR,SuLTaN,MODI,Tragedy,adirath,1466,1023,799,520,1391,1146,669,628,1488,1045,821,542,1369,1124,647,606,True,False
742904,SaraSaiyan,🥭bush,Delusion9,NewHaveScouts,SuLTaN,MODI,Afterlife,Tragedy,1377,1140,906,878,1411,1166,1043,689,1397,1160,926,898,1391,1146,1023,669,False,True
742853,Sephiroth,Afterlife,adirath,FraGStaR,SuLTaN,Royal,Delusion9,Hitman,1440,1017,602,494,1437,1227,932,50,1466,1043,628,520,1411,1201,906,24,False,True
742818,SaraSaiyan,Royal,🥭bush,Afterlife,Plan B,Sephiroth,SuLTaN,Hitman,1369,1219,1132,1009,1547,1448,1445,58,1377,1227,1140,1017,1539,1440,1437,50,True,False
742797,M0nk M@ma,MODI,adirath,COLD COFFEE,🥭bush,ForeRuthless,709.,FraGStaR,1412,1146,582,276,1152,1044,709,514,1432,1166,602,296,1132,1024,689,494,False,True
742767,HELLRAZER,SaraSaiyan,MODI,ForeRuthless,#WEAREBOND,Plan B,🥭bush,2APM2ELO,2710,1352,1129,1027,2978,1564,1169,462,2727,1369,1146,1044,2961,1547,1152,445,True,False
742762,M0nk M@ma,CH!CK3N,adirath,FraGStaR,Royal,Afterlife,Boomster,COLD COFFEE,1392,841,562,494,1239,1029,729,296,1412,861,582,514,1219,1009,709,276,False,True
742744,#WEAREBOND,🥭bush,dst,2APM2ELO,Plan B,bosedk1,SaraSaiyan,ForeRuthless,2945,1136,839,429,1597,1483,1385,1060,2978,1169,872,462,1564,1450,1352,1027,False,True
742715,AgentP97,Plan B,SaraSaiyan,🥭bush,#WEAREBOND,M0nk M@ma,Afterlife,adirath,1953,1578,1366,1117,2964,1411,1048,581,1972,1597,1385,1136,2945,1392,1029,562,False,True
742685,AgentP97,Plan B,bosedk1,SaraSaiyan,#WEAREBOND,Royal,🥭bush,ForeRuthless,1899,1524,1429,1312,3018,1293,1171,1114,1953,1578,1483,1366,2964,1239,1117,1060,True,False
742019,M0nk M@ma,Afterlife,Boomer Uncle,FraGStaR,MODI,Delusion9,NewHaveScouts,adirath,1391,1028,709,474,1149,952,898,601,1411,1048,729,494,1129,932,878,581,True,False
741964,JayMystic,M0nk M@ma,Ju$TK!Dd!nG,0LDM0NK,Sephiroth,MODI,CH!CK3N,adirath,1587,1369,777,357,1470,1171,863,623,1609,1391,799,379,1448,1149,841,601,False,True
741939,SuLTaN,MODI,Delusion9,NewHaveScouts,Sephiroth,M0nk M@ma,Ju$TK!Dd!nG,Boomer Uncle,1423,1149,930,876,1492,1391,799,731,1445,1171,952,898,1470,1369,777,709,True,False
741908,Sephiroth,Royal,adirath,0LDM0NK,M0nk M@ma,MODI,Ju$TK!Dd!nG,COLD COFFEE,1468,1269,599,333,1415,1173,823,320,1492,1293,623,357,1391,1149,799,296,False,True
740922,JayMystic,SuLTaN,Shadeslayer II,0LDM0NK,M0nk M@ma,🥭bush,ForeRuthless,adirath,1566,1402,1082,312,1436,1192,1135,620,1587,1423,1103,333,1415,1171,1114,599,True,False
740844,Plan B,M0nk M@ma,Ju$TK!Dd!nG,FraGStaR,SuLTaN,🥭bush,MODI,COLD COFFEE,1505,1417,804,455,1421,1211,1192,339,1524,1436,823,474,1402,1192,1173,320,True,False
740791,#WEAREBOND,MODI,adirath,0LDM0NK,Plan B,bosedk1,🥭bush,Ju$TK!Dd!nG,3003,1177,605,297,1520,1444,1226,819,3018,1192,620,312,1505,1429,1211,804,False,True
740758,#WEAREBOND,Royal,wArDaDdY,FraGStaR,deadkorpse,SuLTaN,M0nk M@ma,MODI,2986,1252,1162,438,1730,1438,1434,1194,3003,1269,1179,455,1713,1421,1417,1177,True,False
740723,Plan B,bosedk1,dopefish,Blitz,#WEAREBOND,adirath,Alexander8507,Aragornn,1495,1419,1112,706,3011,630,603,569,1520,1444,1137,731,2986,605,578,544,True,False
740692,Plan B,SuLTaN,M0nk M@ma,Ju$TK!Dd!nG,#WEAREBOND,wArDaDdY,Aragornn,2APM2ELO,1445,1388,1384,769,3061,1212,619,479,1495,1438,1434,819,3011,1162,569,429,True,False
740670,Plan B,bosedk1,MODI,Aragornn,SuLTaN,SaraSaiyan,wArDaDdY,Alexander8507,1425,1399,1174,599,1408,1332,1232,623,1445,1419,1194,619,1388,1312,1212,603,False,True
740644,#WEAREBOND,dopefish,adirath,Aragornn,SuLTaN,M0nk M@ma,StaticWarhamster,MODI,3048,1099,617,586,1421,1397,1236,1187,3061,1112,630,599,1408,1384,1223,1174,True,False
740576,wArDaDdY,Himansu,adirath,0LDM0NK,Plan B,dopefish,2APM2ELO,Hitman,1216,1085,601,281,1441,1115,495,74,1232,1101,617,297,1425,1099,479,58,False,True
740533,Plan B,SuLTaN,wArDaDdY,Avenger,#WEAREBOND,Ju$TK!Dd!nG,adirath,kaos,1430,1410,1205,1083,3059,780,612,515,1441,1421,1216,1094,3048,769,601,504,True,False
740459,HELLRAZER,Lathkore,adirath,2APM2ELO,MrWrong,SuLTaN,wArDaDdY,Ju$TK!Dd!nG,2697,1362,599,482,1599,1423,1218,793,2710,1375,612,495,1586,1410,1205,780,False,True
740445,MrWrong,bosedk1,Royal,wArDaDdY,HELLRAZER,SuLTaN,Ju$TK!Dd!nG,COLD COFFEE,1585,1385,1238,1204,2711,1437,807,353,1599,1399,1252,1218,2697,1423,793,339,True,False
740039,Water,🥭bush,NewHaveScouts,adirath,Valar,SuLTaN,ForeRuthless,YOGI,1774,1210,860,583,1610,1453,1151,280,1790,1226,876,599,1594,1437,1135,264,False,True
739972,SuLTaN,MODI,Afterlife,NewHaveScouts,Water,🥭bush,ForeRuthless,YOGI,1438,1172,1013,845,1789,1225,1166,295,1453,1187,1028,860,1774,1210,1151,280,False,True
739932,addu,ForeRuthless,NewHaveScouts,adirath,Water,🥭bush,MODI,Afterlife,2736,1151,830,568,1804,1240,1187,1028,2751,1166,845,583,1789,1225,1172,1013,True,False
739896,🥭bush,wArDaDdY,MODI,Alexander8507,Water,SuLTaN,NewHaveScouts,Hitman,1225,1189,1172,608,1819,1453,845,89,1240,1204,1187,623,1804,1438,830,74,True,False
739858,addu,CH!CK3N,Ju$TK!Dd!nG,adirath,Mirror,ForeRuthless,Avenger,Afterlife,2721,848,792,553,1569,1166,1098,1043,2736,863,807,568,1554,1151,1083,1028,True,False
739812,Phantom,Plan B,MODI,NewHaveScouts,Water,SuLTaN,wArDaDdY,Alexander8507,1707,1414,1156,829,1835,1469,1205,624,1723,1430,1172,845,1819,1453,1189,608,False,True
739775,Valar,🥭bush,ForeRuthless,Avenger,addu,Afterlife,CH!CK3N,Ju$TK!Dd!nG,1590,1205,1146,1078,2741,1063,868,812,1610,1225,1166,1098,2721,1043,848,792,False,True
739752,Phantom,Plan B,Royal,NewHaveScouts,#WEAREBOND,MODI,Alexander8507,adirath,1688,1395,1219,810,3078,1175,643,572,1707,1414,1238,829,3059,1156,624,553,False,True
739675,#WEAREBOND,Alexander8507,Aragornn,2APM2ELO,Mirror,🥭bush,Afterlife,Ju$TK!Dd!nG,3063,628,571,467,1584,1220,1078,827,3078,643,586,482,1569,1205,1063,812,False,True
739632,Plan B,Royal,MODI,COLD COFFEE,Mirror,wArDaDdY,adirath,Aragornn,1381,1205,1161,339,1598,1219,586,585,1395,1219,1175,353,1584,1205,572,571,True,False
739588,Aadha Aadmi,dopefish,Ertuğrul Gazi,2APM2ELO,JayMystic,Plan B,🥭bush,afterlife9900,3047,1099,690,451,1582,1397,1236,1094,3063,1115,706,467,1566,1381,1220,1078,False,True
